listing_id;id;date;reviewer_id;reviewer_name;comments
1197874;6197192;2013-08-03;1559542;Gracen;We couldn't have asked for a better place, location, or host in Amsterdam than we experienced in our stay with Wieneke. Her flat is bright, comfortable, and cozy. The balcony access is excellent. The location is perfect for those looking for less touristy travel. You can access the centre easily by transit and bicycle and return to a quiet neighbourhood near the lovely Erasmuspark in the evenings. Wieneke was an amazing host - great fun to chat with, learn from, and gather tips and recommendations from. She's also very cool on her racing bike :)
1197874;8692650;2013-11-12;9291999;Raymond;Actually i would say the house we rent was nice and the same as depicted, the location was good as well. Wieneke is also a nice person, we enjoyed our stay in amsterdam.
1197874;23664703;2014-12-07;23485878;Lindsay;Wieneke was an absolute delight to stay with. She was very welcoming and was so helpful, explaining much to us about Amsterdam and making sure we could get around easily. She was very organized and provided maps and brochures for the sights we were interested in seeing during our visit. Her flat was  clean, warm, cozy and well situated - only a few minutes from central station and very easy access to and from the city center. We enjoyed Wieneke very much and recommend her listing to anyone looking for a nice quiet retreat after long chilly days exploring the beautiful city of Amsterdam!
1197874;28133981;2015-03-18;28147043;Jael;"Overall it had been a good experience! 

The area is 20 mins to the city which is good if you like a local residential feel that is non touristy (perfect for us). It has two supermarkets nearby so it's convenient to get stuff. The place is cosy and has a nice vintage 1930's feel.

Wieneke is very friendly and helpful - giving us an overview of the city, transport arrangements etc she knew I came from Singapore that is hot and is adapting to the cold so she turned up the heater. Also she cooked soup for herself and cooked extra portions for us which is great in the cold weather. She also lent us her travel cards and even walked to help me top it up as the machine does not accept international credit cards. 

Happy :)"
1197874;42476485;2015-08-13;8223015;Phillip;Weineke is a very generous and helpful host and we really enjoyed our stay in her place. The room is very quiet and comfortable. Loved the balcony looking out on to the green space. The kitchen and laundry  were nice amenities to have available. The location was easy to find with the good directions provided. Her place is very close to the tram and bus lines so easy to visit all the sights. We recommend her place for your stay in Amsterdam.
1197874;71699969;2016-04-27;51637736;Claire;Wieneke was amazing! Such a wonderful host. So helpful, so friendly, and she always made me and my friend feel super comfortable. The room itself was great-- spacious, clean, plenty of clean towels and linens, and extra comforters in case we got cold. Quiet, safe neighborhood that's just a quick 15 min drive outside the center of Amsterdam. Highly recommend!
9839452;93817772;2016-08-14;87943336;Hasan;Jasper is a totally awesome man, very sweet and openhearted. He's really chill and gave us perfect instruction to get around the town or the nearest supermarket. His place totally kicks ass!! you will not regret a single penny living at his place!!! Had an awesome jump from his balcony and swam with the ducks. We would love to come back and stay there again.
4180798;37466185;2015-07-07;13110036;Daniel;Erik is a great host.  His place is in a perfect location, and both he and his roommate are very nice.  I would definitely stay there again!
4180798;51766510;2015-10-24;5357012;Janice;Wonderful stay!   Good luck to  you and Jackie.  See you someday again.
4180798;62611696;2016-02-15;53185432;Daisy;Erik and his flat mate Jack were exceptional hosts. Rose let us into the flat and made us feel at home. We thoroughly enjoyed our stay in Amsterdam and thank you to Erik and jack for their hospitality. Would defintiley go back & stay there again, location is unbeatable!
4180798;123461779;2016-12-29;94854363;Natalie;"Great place! Beautiful room and very centrally located; we were able to walk everywhere. Definitely would stay again. :)"
5042861;30512247;2015-04-23;29839715;Carolina;The reservation was canceled the day before arrival. This is an automated posting.
5042861;32340954;2015-05-17;29851472;Sébastien;"Appartement très cosy et parfaitement situé, à 5 min d'un arret de tram. Le centre d'Amsterdam est alors facilement accessible en 15 min.
L'accès à l'appartement par le biais de son smartphone est très pratique et le voisinage est plutot calme.

Rapport qualité/prix très intéressant pour 4 personnes ; adresse à recommander."
5042861;33092737;2015-05-25;29864579;Agathe;"The apartment was exactly like the pictures. A nice spot to rest during a great trip in Amsterdam :) ! We were welcomed in the flat with a nice bottle of crémant in the fridge. 
The neighborhood is really nice, and quiet."
5042861;47051779;2015-09-15;36016358;Игорь;Жилье понравилось, в настоящем стиле Амстердама
5042861;56194943;2015-12-10;48439714;Sandy;"L'appartement est conforme aux descriptions, très bien situé près d'un des plus jolis parcs d'Amsterdam. Le système d'accès à l'appartement est un peu compliqué mais Joel a été immédiatement disponible pour nous aider par téléphone (il faut appeler le numéro pour ouvrir la porte, la porte s'ouvre directement, puis il faut rappeler ce numéro pour ouvrir la seconde porte intérieure).
Appartement très confortable et fonctionnel, petits problèmes avec la wifi et manque d'une couverture si une personne dort sur le canapé.
Très bon séjour dans un joli appartement, et dans une ville où les activités ne manquent pas (musées, parcs, balades en vélo, sur les canaux, bars et restaurants)"
5042861;96406583;2016-08-22;6231589;Lisa;"Apartment was a good size, fairly well equipped for our stay, and in a good location (within walking distance to Tram 1 and Leidseplein). Joel was also able to accommodate our late arrival. There were some hygiene issues; but having raised them with Joel directly, he said that he would address them asap."
5042861;107767989;2016-10-12;1453941;John (Jack);I stayed here for business this week and it was ideal. Nice big space, with a comfy bed. Couldn't ask for much more.
5042861;111385295;2016-10-31;50642489;Valérie;"L'hôte est invisible. L'appartement est conforme, mais on sent que le minimum est fait : bricolage de l'aménagement, fuite d'eau dangereuse puisque l'eau tombe sur les prises électriques (lors de la douche ou de l'utilisation de l'évier). Quartier sympa. Déco agréable mais qui masque mal le côté ""business"" de la location. Plaque électrique minimim et vieille, même pas branché. Grand lave-vaisselle inutile vu le peu de vaisselle à disposition. Même pas une passoire. Pas un balai ni une serpillère (dommage pour éponger la salle de bains après la douche, car malgré la porte de la cabine de douche, cela déborde)."
5042861;125894306;2017-01-08;65606593;Leonardo;"Joel gave us a really helpful description on how to get to the apartment and how to get inside. When we arrived, everything was really neat and clean. The bed even had chocolates on the pillows, and there was complimentary champagne in the fridge. 

Near the neighborhood, you will find coffee shops, restaurants (Foodhallen is 7 minutes away) and a mini market open until 2 am.  Central Station and the airport are 30 minutes away in a tram."
5042861;136795021;2017-03-12;14752161;Ilayda;This was my first bad experience with airbnb! There were construction workers in the building at 11.30 pm and you enter the house from inside a computer shop, they moved stuff at 12 pm!!! And when we asked the host why they were strangers in the apartment at that time of the night he was PLAIN RUDE!! All would have been fine if he agreed to pay at least half of our money back because we had to stay in a hotel afterwards (we felt very uncomfortable with his attitude, and he didnt answer our phone calls) but oh no, he just stopped the commumication entirely :) I donor reccomend this house to anyone.
5042861;138151462;2017-03-19;118361311;Jennyfer;Bon emplacement mais très petit. Fenêtre recouverte d'un film plastique horrible donc pas de vu. Salle de bain sans fenêtre. Réveille samedi à 8h Pcq travaux effectuer juste en dessous super!!! Hôte absent. Lit super!!!
7623631;96084710;2016-08-21;82148389;Julienne;Nice and comfortable house, we have nice days there
7623631;145091786;2017-04-17;59691783;Alessia;Casa carina e accogliente, comoda per la metro
18766382;153571875;2017-05-21;42667794;Alessia;The house is nice, clean and comfortable. The location is very good, it's very close to every area of the city and the main attractions. The host is friendly and gave us every kind of information we needed. Your privacy is respected. Great stay!
441639;12809778;2014-05-12;5039220;Anorte;Sannes place was just great! A lovely flat right at the station only 5 minutes to the city center. We were welcomed and provided with all kinds of information. A great host in a lovely flat.
441639;13644348;2014-06-02;10103542;Katja;"Wir können Sanne nur aufs Höchste weiterempfehlen, Superkontakt, gute Kopenhagentipps(speziell das Restaurant Höst mit neuer skandinavischer Küche und exzellentem Service). Die Wohnung ist einfach toll, viel Platz und alles das man für einen angenehmen Aufenthalt benötigt. Verkehrsanbindung ist sehr gut 10 min. bis zum Zentrum und leicht zu finden. Ruhige Umgebung mit einem sehr netten Frühstückscafe (auch Sanne´s Lieblingsplatz).
Tja wer immer auch Kopenhagen besuchen möchte dem kann man nur sagen. ""Stay with Sanne"""
441639;38374110;2015-07-15;11877508;Inger;Sannes leilighet var helt perfekt for vår lille familie, og Sanne var en veldig hjelpsom og søt vertinne. Leiligheten har en fin beliggenhet og er veldig godt utstyrt. Vi satte spesielt stor pris på den store balkongen og hjemmelaget pesto og marmelade.
441639;40037793;2015-07-27;38996020;K Weeby;"This was a wonderful place to stay for our first trip to Copenhagen. And our host Sanne was incredibly accommodating and helpful to us considering our last minute booking. She provided us with a detailed guestbook but was also always on hand in case we needed any extra advice or assistance. 
Home is beautiful and beautifully kept and very close to a useful S-Train station (which was pretty much how we got everywhere we needed to go - just a few stops from the central station). There are places to stop and have coffee/have a nice meal in the nearby area if needs be. 

All in all a truly pleasant experience."
441639;69572490;2016-04-11;42118739;Lizzie;"Sanne has been a perfect host - the flat was immaculate when we arrived, she answered all of our questions immediately and we based our whole trip around her recommendations which were spot on. Pick of the keys was easy and Sanne came to check us out in person at our requested time which worked well. Sanne left us lots of bedding and towels and the fact that we could use things like olive oil for cooking etc made a big difference. 

 The flat itself is great - so close to Valby station which is only a few stops from central. Ths shop at the end of the road was very convenient too. The flat is furnished really well and the sun balcony is a godsend. We have come back to the uk ready to refurbish our house now!  

Thanks for making our weekend break so memorable!"
441639;142762128;2017-04-09;115206036;Rebecca;Sanne's apartment is beautiful and in a great location where you can easily travel to other areas of Copenhagen. She left us lots of really helpful information which we used throughout our stay, including some great restaurant recommendations. We'd recommend staying here!
5200266;51306164;2015-10-19;2882892;Gesche;"It was wonderful staying at Julies and Mikkels place - such a cozy and equally stylish space and the location is great as well. Not last for the proximity of the Kaffebar which is the most adorable little cafe you can imagine. Had breakfast there twice :)

Communication was superfast and friendly and we could not have wished for better hosts :*

Thanks again, we'd come back anytime :)
Wiebke and Gesche"
5200266;80939032;2016-06-20;65161321;Annie;Mikkels communication was second to none. Fab! The description was good and a good location too. Tak for the bottle of wine and choc! Appreciated.
5200266;87845595;2016-07-22;6191857;Jana;Our stay at Mikkels and Julies Place was great. The apartment lies in a great area, is beautifully decorated and had everything we need. Communication was always quick and super friendly, both check in and check out easy and very convenient. We would definitely recommend this as a great place to stay while exploring Copenhagen and would always come back here anytime. Thanks, Mikkel & Julie
17876318;141073077;2017-04-02;16918658;Tif & Manu;We really enjoyed our stay a Helene's place. She was very friendly and kind. She gave us a list of vegan options in Copenhagen. The apartment was luminous, cosy and confortable. The kitchen is fully equipped for meal preparation. We really recommend this AirBNB!
17876318;146882453;2017-04-24;122852328;Celine;We had a lovely stay at the apartment, it is beautiful, has a lot of light en was very quiet. We really could relax here after a busy day in the city.  The kitchen was so nice,  with everything you need. Aldo the apartment is not in the center of the city, there are great stores, and bakeries in the area. Helene was very welcoming and gave us great tips of what to do in Copenhagen. She was also very flexibel about our checkout time. Something we appreciated a lot. A very recommended place to stay!
17687518;148782704;2017-05-01;113487926;Gergely;Caroline's apartment is very warm and clean, the elegance of the Danish taste makes you really feel at home. She is very welcoming and available, we had a great weekend and we would be happy to go back sometimes! Absolutely recommended!
17687518;153188647;2017-05-20;124378127;Sabino;Ottimo appartementino in una zona strategica, per via della vicinanza al centro città , alla spiaggia e a tutti i luoghi d'interesse principali, il tutto é dovuto alla vicinanza della casa a mezzi pubblici pubblici come la linea metro e pullman principali , vicinanza anche di vari servizi tipo supermercati , negozi h24 etc etc , casa molto pulita , Caroline molto premurosa e fa decisamente un ottimo lavoro per aiutarvi in qualsiasi modo.
9382943;70884151;2016-04-21;46235414;Stephan;The apartment location is very central. Tivoli gardens are less than 5 mn away by walking. The apartment is really safe and quiet. As described on the pictures, it is cosy, well equipped and nicely decorated (it was fully refurbished a few months ago). Lisa and Rasmus were really nice hosts. They provided us with 2 bikes, wich were our unique way of transportation during our stay. They also recommended us some local restaurant. When we will stay in Copenhagen again, we will definitely stay there again :)
12410579;77091235;2016-05-30;61207044;Linde;"Flemming is very welcoming, friendly and understanding. However he wasn't home to hand us the keys, he made sure that a friend welcomed us. His house was perfect and their children left us cute notes and candy.
We had a great stay, thank you!"
13475994;102428714;2016-09-18;53323833;Bénédicte;communication is easy with Frederik ! his apartment is great, near the metro and bicycles ! his apartment is very clean , cozy . the bed is comfortable. everything is done to make you feel at home! Great!
13475994;107891691;2016-10-13;34221772;Chris;Very friendly. Great communication. Very helpful with questions/requests. Nice place. Clean and tidy.
18055588;155104984;2017-05-27;4494536;Estelle;very lightly, well equiped and newly renovated flat, close to the forum station, close walk to the center
18055588;156625452;2017-05-31;89955572;Anthea;Our family had four enjoyable days in Copenhagen staying at Stig's apartment. The apartment was everything we needed - it is spacious, clean and well equipped. The location worked well being very close to a metro station and a small supermarket and is within walking distance of most sites. Communication with Stig was easy and friendly - we would definitely recommend this apartment.
7434630;103145351;2016-09-20;24722351;Jodi;Very good communication from the host, the apartment was very conveniently located for a range of activities. I enjoyed my time in Copenhagen which was mostly for work. Very good instructions about getting from the airport. Nice welcome basket. Thank you very much for the stay. Jodi
6509916;37096768;2015-07-04;36501337;Elisabeth;Vi hadde gode dager i Rikkes leilighet. Leiligheten var fresh og fin, og alt var på stell. Flott bakgård. Området var bra, med nydelig park, lekeplass og god matbutikk rett ved. Godt utgangspunkt for å komme seg rundt i byen med buss og tog. Rikke var også lett å kontakte da vi lurte på et par ting. Bare pluss.
13122785;88849852;2016-07-25;1976360;Sabrina;"Die Unterkunft hat mit dafür gesorgt, dass wir einen unvergesslichen Urlaub in Kopenhagen verbringen durften. 
Der Kontakt im Vorfeld war unkompliziert und nett. Auch die  Schlüsselübergabe verlief problemlos. 
Die Wohnung entspricht ganz und gar den Bildern. Von der Größe super für drei Personen geeignet. Alles einfach perfekt für uns."
4260055;23405675;2014-11-30;6932265;Alexa;"I had a pleasant stay at Gittas flat.
Marie, her friend, is lovely and gave us the keys to the flat.

It is 60 stairs up, and has a living room, bedroom, kitchen and toilet/shower.

There is a kettle if you want tea or coffee in the kitchen.
If you need a microwave, I didn't see one while there but it wasn't a big deal.

Regarding the bedroom, it's a comfortable size, but there wasn't really much space to put your own clothes (short stay so I lived out of my suitcase instead).
I'm quite sensitive skinned, and the bedding/quilt was rather rough to the skin, which made it uncomfortable to sleep in for me.

The walls are thick but the floors are thin, I mention this because one of the nights we were staying there, the neighbors diagonally below from us were playing loud music/partying late into the night, so it took a long time to get to sleep.

The flat does warm up quite nicely.
I would stay again but I found the price a tad steep (£149 for 2 nights) which would be equivalent to some hotel prices."
4260055;39754292;2015-07-26;32219755;Maddie;My sister and I stayed in Gitta's apartment for a long weekend and were very pleased with the choice. The space was in a great location (shops and restaurants that were close but on a quiet street), very clean, and looked even better than it did in the photos! Staying in such a lovely home made our trip to Copenhagen even better than we imagined :)
4260055;43944829;2015-08-23;2580916;Oliver;"Marie, the key manager was in the flat when we arrived. She showed us the flat and gave us some hints where to have dinner in the evening. The flat so was soooo cool and met my expectation regarding the design and flair of Scandinavia. Bright, sunny, clean. Very nice furnitures and pictures - simply great.
The area around is very quite - but only a five minute walk and you find restaurants, bars and supermarket. Also the walk to the Tivoli or city center is easy when you like to walk. 
Only the bathroom is very small, but it worked out. 
I can recommend this appartment by 120 % - great great great!!"
4260055;45061300;2015-08-31;21452977;Michaela;our stay at Gittas apartment was fantastic! We got the keys easily. The apartment was immaculate- clean and decorated wonderfully. The bed was comfortable and we loved being able to walk to the nearby shops and cafes. We are athletic so we loved to run around the water nearby. We will definitely stay here again!! I highly recommend this place.
4260055;47804369;2015-09-21;33934788;Kate;What a privilege to stay in such a wonderful apartment. We had lots of  useful information from Gitta before our stay, and had a lovely welcome from Anna when we arrived. Flat is in a great location near to some great shops and cafes, but you still can get some peace and quiet too. We wished we could have stayed longer! Thank you again!
4260055;49454379;2015-10-04;12256179;Sam;I didn't meet Gitta but I met her friend Mary who was incredibly helpful, sweet, and responsive. The apartment is clean, airy, and absolutely beautiful! perhaps even nicer than the photos, and it has everything you would need and more (plus speakers!!). The neighborhood of Frederiksberg is quiet and genuinely local with few tourists around, giving you a real feel of what it would be to live in Copenhagen. It is about a twenty minute walk to the center of town but with a bicycle you will notice how truly small the city is, making everything only a stones throw away. I would highly recommend staying at Gitta's apartment but do note that it is a 3rd floor walk up, so pack light :)
4260055;53364292;2015-11-08;6874171;Louise;I had once again a really nice stay in Gitta and Niels' apartment. Clean, bright and perfect location. And they are very helpful. I hope to come back again soon.
4260055;54414766;2015-11-19;14244301;Jenny;We had a really lovely time in Gitta's apartment in Copenhagen. The apartment itself is beautiful and in a perfect location. Some really cute little streets full of bars and restaurants only a few minutes away from the apartment, and then 10/15 mins or so walk to the centre. All the little things were provided as well, maps, leaflets for places to go, and a bit of food in the fridge. Thank you!
4260055;64328637;2016-03-02;1967566;Erica;"The place is exactly as described and very nice and quite in a very nice neighbourhood. The host was very welcoming. There was also instant and uncomplicated problem solving the next day when there was a problem with the lock of the apartment. Which is now more then fixed ;))!"
4260055;69094528;2016-04-09;57770047;Jessica;Lovely bright apartment, really clean and comfortable, beautiful decor. Thank you for letting us stay! Location was perfect, easy to get around by bus or metro, and lots within walking distance particularly Vesterbro area. Absolutely loved our stay in Copenhagen and would recommend your apartment.
4260055;77780147;2016-06-03;43768156;Greg;"Very nice,clean bright and airy (on both sides) of the apartment.
Centrally located in great neighborhood. 
Good food and drink within walking distance and a must see beautiful large local park. Definitely a return trip location."
4260055;92202142;2016-08-07;82785678;Wojtek;Great, great place! Unforgettable stay in CPH, the apartment very convenient, stylish. The neighborhood quiet, everything you need nearby. About 4 in the morning the birds are singing beautifully:) Perfect choice!
4260055;96540074;2016-08-23;54538750;Samantha;"Staying at Gitta's place was a pleasure !

It was super easy for pick up the keys at our arrival (1AM)
The appartment is exactly like the pictures, bright and cozy.
The location is just perfect, near everything!

We loved our stay in Copenhagen !
We'll come back for sure :)"
4260055;122235895;2016-12-22;68119088;Siri;"Super flexibel ankomst og afrejse. Lejligheden var præcist som forventet.

Fantastisk beliggenhed.

Vi kommer gerne igen!!"
4260055;145090063;2017-04-17;4721818;Christian;A great apartment! So nice, sunny and lovely! Wonderful location in a beautiful city! You have to stay here
1435118;7634327;2013-09-27;8928741;Sabine;It was a great pleasure to stay at Tamey´s place! He is a great host and a very nice person. I couldn´t think of a better stay in Copenhagen. All the best!
1435118;8934820;2013-11-26;9821951;Maya;Thank you dear Tamey for the great host, lovely appartment, cool advices, wonderfull time!!! if you search for a place in Copenhagen to have a perfect holidays, go to Tamey in Norrebro!
1435118;8978972;2013-11-30;10250510;Kieran;The reservation was canceled 31 days before arrival. This is an automated posting.
1435118;12738924;2014-05-10;9135553;Joost;We had a wonderful stay in Kopenhagen thanks to the great place we stayed at. Tamey is a great host. He gave us nice insight information. We were able to be ourselves and use the space as needed. The room was perfect. The bikes we used made it even better to move around in the city.
1435118;38406233;2015-07-15;35318056;Sarah;It was my first air-bnb experience and it was a good one. Tamey was open, very friendly and helpful and he gave us tips for the city. It was cool to stay in a typical kopenhagen flat with such a nice guy!
1435118;40932544;2015-08-03;1142693;Jonny;"Tamey's apartment is a lush little haven within touching distance of Copenhagen centre, it looks just as good as the pictures and the room is really cozy and comfortable.

We didn't meet Tamey till the day after we arrived but he contacted me in advance and was available on the phone to make sure we had everything we needed. When we caught up with him in the morning we had a good chat over some coffee while he gave us the lowdown on all the places to visit in town. Such a sweet guy and a thoughtful host!

Lastly, having the bikes available is an amazing idea, it just makes getting into town and sightseeing an absolute breeze. 

Thanks for having us Tamey!"
1435118;86858555;2016-07-17;23105727;Veronica;Tamey lives up to his Super Host quo and glowing reviews! He made us feel completely at home and offered endless advice on what to see and do.  His apartment is wonderful and the room & bed are both lovely and comfortable.  A gem of a find!
1435118;155377081;2017-05-28;97635569;Brigitte;Allez-y très bon accueil. Tamey n'hésites pas à donner un maximum d'info sur la ville de Copenhague.
5725296;35595271;2015-06-20;35086892;Tinja;Asunto oli saman tyyppinen kuin kuvista voi päätellä, siisti, tyylikäs, viihtyisä, toimiva keittiö missä oli kaikki tarvittavat ja mukava sänky. Ihan asunnon edestä meni busseja tiheään tahtiin joten kulkeminen oli helppoa vaikka asunto ei ihan keskustassa ollutkaan. Asuinalue oli rauhallinen ja turvallisen oloinen. Jonas oli jättänyt myös hyviä vinkkejä missä kannattaa syödä ja käydä, ja miten toimia pyörien, keittiön sun muun kanssa. Kiitos Jonas moitteettomasta ja viihtyisästä käynnistä, kävisin ilman muuta uudestaan!
8031995;81569996;2016-06-23;65581531;Gaz;"Kept in communication well as stay drew nearer. The apartment was about 20 mins walk from train station, but you can sit by lakes and chill on the way. 
On arrival, Cirkeline was really welcoming and good to chat to. I like her, she seems fun. She showed me round the apartment. It is homely and familiar, it was perfect for me. The room had a huge bed and that was fine with me. The apartment is also close to various shops...and I found couple of cool bars close by which ruined my shopping errands :) 

Had a brief but good stay, really liked Cirkeline, and hope to keep in touch and have a beer with you some time."
8031995;96954629;2016-08-25;29348553;Yutong;The location is great and all the things are good
10372062;69635900;2016-04-12;11648965;Gesche;"This is such a lovely apartement! We had a great time staying here. It is located perfectly for a long weekend in the city where you want to see all the sites but also the nice surroundings of Nørrebro. Which you definitely should explore! The neighborhood was one of our favorite things to see. 
The apartment itself is just really beautiful with a lot of character. You have everything you need and much more. I could have stayed the whole day on the sofa to read all the books I always wanted to read (not enough time and not enough knowledge of Danish though :) )
There is a supermarket just over the street and a lot of chances to eat outside as well. The bus stop in front of the door brings you to the city and train station in just 15 minutes.
Pernille and her family were away but the communication before was great and we got perfect directions how to get to the apartment. We got the key from the neighbors which also were really nice. 
I could only recommend this place and would definitely stay there again!

Thanks Pernille for letting us stay!"
5474666;146682376;2017-04-23;16809079;Geer;"The appartement was nice, clean and cosy. The location was simply perfect.
The app is on the first floor 
We would lije to come back and stay longer next time"
6792276;56550526;2015-12-14;26883728;Chloe;"My stay at Timm's apartment was great. The area of Vesterbro is very trendy and is in walking distance of everthing (meat packing district, historical town etc). 
We did not meet Timm but met his girlfriend Anita who was very friendly. Timm was very hospitable and provided us with complimentary drinks and fruit which was lovely to arrive to.

Highly recommend staying here."
6792276;106998692;2016-10-09;96536618;Enrico;Good apartament well located. Maybe the
6792276;109733475;2016-10-23;13821884;Alexandra;Had a great stay! Beautiful apartment and close to the sights. Thanks again
14963131;107578602;2016-10-11;96553891;Irene;The bottle of sparkling wine, oranges and chocolate made us feel very welcomed. Fresh flowers , fire place and candles made our stay wonderful
14963131;117282838;2016-12-06;66755992;Ebru;Spot-on location and amazing pent house!
14963131;127796638;2017-01-21;107472440;Luke;Great location great place great host checking times are amazing thank you
14963131;155345541;2017-05-28;115917511;Mariell Kversøy;"Leiligheten ligger sentralt til med svært gode tilbud innenfor restauranter, cafeer, shopping og utesteder rett utenfor døren. Carsten er kjempehyggelig og imøtekommende. Vi fikk jordbær og vin når vi kom, en hyggelig omvisning i leiligheten og masse tips om hvor vi burde gå i København. Leiligheten stod til forventningene. Den er stor og fin og har alt du trenger av fasiliteter. 

Et lite minus er at det ikke er noen gardiner. Dette gjør at leiligheten er veldig lys om natten. Vi løste det fint med sovemasker.

Vi var seks jenter som koste oss maks her og vi kan absolutt anbefale denne leiligheten videre!"
14963131;160478853;2017-06-14;99354124;Malika;L'appartement est juste PARFAIT! Beau et agréable, on y est au calme. Carsten nous a réservé un petit cadeau d'accueil et a été très prévenant pour que notre séjour soit le plus agréable. Proche des commerces et du coeur de la ville, ce superbe appartement est à choisir sans hésitation.
2732603;160454566;2017-06-14;8634208;Anna;Lovely spacious and clean apartment, very close to public transport. Jesper was a great host, very prompt at replying to any questions.
3676718;17589518;2014-08-14;19099781;Francesco;"Great apartment in a lovely area of Copenhagen. It’s spacious and light and the kitchen has everthing you need. My only concern is the sofa bed in the living room: it’s not properly a sofa bed but only a mattress. 
There were two bikes we could use (in Copenaghen is very useful!)
Dorota was easy to communicate with and despite not being available at check-in provided clear instructions and useful recommendations. 
I would recommend his flat."
15075452;115734794;2016-11-26;90727535;Mark;The host canceled this reservation 38 days before arrival. This is an automated posting.
3828090;24021533;2014-12-17;10593905;Nora;"J'ai passé deux mois dans l'appartement de Toke et ce fût très agréable.
Toke est un hôte accueillant et facilement accessible. Il m'a aidé à trouver des vélos et est venu réparer quoi que ce soit lorsque j'en avais besoin.
L'appartement est très très bien placé ! C'est un vrai point positif ! Même si c'est pas très grand, l'appartement est pratique et fonctionnel.
Je reviendrai avec plaisir !"
3828090;153632478;2017-05-21;21132000;Max;"Tokes apartment is the perfect place to feel like a local living in Copenhagen. My stay there made me fall in love so much I am looking for jobs that will take me back to the friendly streets of Nørrebro. 

His apartment held all the comforts of home and is perfect for 1-2 people. The location couldn't be better. Tons of cute shops and restaurants around. I highly recommend getting a kebab while you are there because it's some of the best I have ever had."
10324958;124172378;2017-01-01;27726424;Marc;"Très bien situé : liaison directe à l'aéroport par métro, nombreuses lignes de bus à proximité, quartier proche du centre mais très tranquille. Le logement est spacieux et lumineux, avec 2 petites chambres (dont 1 pour enfant) et parfaitement équipé.
Notre seul regret : pas de connexion wifi."
6256158;63534503;2016-02-23;43688087;Eleonora;The host canceled this reservation 27 days before arrival. This is an automated posting.
15218513;142670647;2017-04-09;41558419;Jo;We had a wonderful stay at Jeanette's apartment.  It is in a really great location with good local coffee, restaurants and easy access to public transport.  Jeanette was a helpful host answering questions and facilitating our stay.  The rooms were light and airy and the apartment was very clean. One of our favourite moments, was sitting at the dining table with our 2 boys in the early evening light, listening to Nina Simone on the turntable, with a cold beer and delicious fish and chips from the restaurant around the corner - it felt like a real home from home.  Thank you for making us so welcome.
15218513;159559775;2017-06-11;16432995;Pouneh;"Jeanette's place looked exactly like the photos. The location was great, the apartment clean and communicating with Jeannette was very easy. I would gladly stay at her place again. We were 5 adults who found it very comfortable for a weekend; but I could see how it would also be very family-friendly!"
878273;41003289;2015-08-03;39322351;Marlon;It is a very nice apartment in the near of the central of Copenhagen. You drive 15 min with the bus, that depart in front of the apartment. There was two supermarket in the near too. We could use the inventory and had a nice breakfast on the big balcony. All in all we had a really nice stay.
878273;73181195;2016-05-07;55932882;Wenche;Vi hadde flotte dager i en god leilighet, kort vei til offentlig transport og alt nødvendig rett i nærheten. Det var deilig og stille, selv om det var i et område med mye trafikk. All kontakt med verten var hyggelig og raskt. Line svarte kjapt på alle våre spørsmål, var imøtekommende i forhold til våre ønsker og fleksibel når vi hadde behov for å gjøre en liten forandring. Vi kan godt tenke oss å bruke denne leiligheten ved et senere besøk i København og anbefaler den varmt for andre. Det var også supert at det var en parkeringsplass for oss.
16248647;117236320;2016-12-05;45756647;Norbert;The host canceled this reservation 78 days before arrival. This is an automated posting.
16248647;123625063;2016-12-30;6713422;Rachel;"Amalies place is beautifully cosy, even in winter it was bright and sunny. Everything was thoughtfully designed and laid out to make the most of the space. The hygge decor and simplicity meant we immediately felt at home.

The bed is really comfy and the kitchen well equipped for a small space. The powerful shower was always hot - but keep in mind it's a very compact wet room/loo.

The area was great, we hired bikes to get around and the buses and public transport were really easy. We had some great meals and drinks in the neighbourhood - Nørrebro is a cool place to hang out.

Would recommend for a couple of people wanting to experience the real CPH."
15139989;104019149;2016-09-25;45805366;Rainer;Thanks Lasse for being available for us short term! Great location really in the middle of the middle, nice appartement with an exceptional technical standard. Lasse was a very helpful host in finding hotsposts in Kopenhagen. I can warmly recommend to stay at his place.
15139989;147939320;2017-04-29;2900512;Nikos;Great place to stay if you want to explore the centre of Copenhagen. The flat is clean, beautiful and nicely decorated. It is close to the market, major landmarks, and lots of nice restaurants. Lasse is a very nice and friendly host, there s really nothing to complain about. Absolutely recommended!
1920722;46189489;2015-09-08;8183583;Leo;The apartment was perfect. Beatiful and just as described. the area where the apartment is located is really nice, one of the coolest streets in copenhagen is right in front of the door. Christoffer was really nice and helpful with a lot of things for us, also he gave us a list of places to visit and a lot of other information which proved to have a lot of value for us. all in all it was very nice and i would definitely rent the apartment another time if i went to copenhagen again.
1920722;126237687;2017-01-10;31235219;Samuli;Cristoffer's place is centrally located in the heart of a trendy district. The place is clean, cozy and comfortable, but furnished with style. Communication with Christoffer was easy, and he was really friendly, flexible, and helpful with everything! I can really recommend staying at his place!
5860249;32412625;2015-05-17;32943250;Reveka;The apartment was comfortable, clean and beautiful, with nice decoration and with small gardens on two sides. Else was helpful and kind. We had a good time. The area is around 30 minutes from Copenhagen with a bus and the apartment was at a compound of apartments so I missed a little bit my  privacy.
